"id","name","latitude","longitude"
"1096","194B5E","43.6430634627","3.81809746121905"
"1097","194B5F","43.6115903013725","3.85528416544707"
"1098","194B60","43.6010875037094","3.87910690846365"
"1099","194B61","43.6418921221988","3.81790483994121"
"1100","194B62","43.6146048980685","3.93026685100131"
"1101","194B63","43.5912363564129","3.84734157486389"
"1102","194B64","43.6237048653324","3.8163306652375"
"1105","19470C","43.6029229367032","3.88293275348076"
"1106","19470D","43.6029718373172","3.88078580444994"
"1107","19470E","43.6078499806493","3.88848194278773"
"1108","19470F","43.6035737530083","3.889755784459"
"1109","194710","43.6002976400727","3.86911202642261"
"1110","194711","43.6074119732324","3.88649279168726"
"1111","194712","43.6026813883418","3.88064790477301"
"1112","194713","43.6044748902129","3.89619779936845"
"1113","194714","43.603143771925","3.86726125306882"
"1114","194715","43.6046512283099","3.88375119642205"
"1115","1955B5","43.6062903610867","3.88497290521548"
"1116","195D1D","43.602045988664","3.88132156804204"
"1117","195D4B","43.6046918779621","3.88873888505327"
"1118","195D4C","43.6068489552342","3.89443229155574"
"1119","195D4D","43.6078681341851","3.88853095847344"
"1120","195D4E","43.6055172472137","3.89102482363978"
"1121","195D4F","43.6056171146653","3.88804402524784"
"1122","195D50","43.6064782074731","3.89095001743806"
"1123","195D51","43.6062090119814","3.89268026129491"
"1124","195D52","43.6036008724358","3.89599213005727"
"1125","195D53","43.6044158502177","3.89617216178101"
"1126","195D54","43.601986728337","3.88133746890981"
"1127","195D55","43.6002725387112","3.86914727893418"
"1128","195D56","43.6046760373452","3.88877058111655"
"1129","195D57","43.6069866606427","3.88898517949747"
"1130","195D58","43.6047151595836","3.88873767445045"
"1131","195D59","43.6055210819384","3.89109494693093"
"1132","195D5A","43.6020977757233","3.8952617788151"
"1133","195D5B","43.6059237908657","3.88655694326064"
"1134","195D5C","43.603286213902","3.88416081355876"
"1135","195D5D","43.6025043920652","3.88256911032101"
"1136","195D5E","43.6084595500533","3.88162696931977"
"1137","195D5F","43.6070314458271","3.89255046521089"
"1138","195D60","43.6065377413607","3.8801501636093"
"1139","195D61","43.6071772098898","3.89118301946576"
"1140","195D62","43.6055964153376","3.8880921709391"
"1141","195D63","43.6084242675046","3.89455694839216"
"1142","195D64","43.6034381070505","3.89040447495813"
"1143","195D65","43.606818728205","3.89588821158168"
"1144","195D66","43.6077453510206","3.89580674547938"
